,time
0,2.2381705917970054
1,4.564488648687151
2,0.3883550134630178
3,3.4313962468084056
4,3.2074851480749915
5,3.7072107325827495
6,2.6221255193752926
7,0.7459102176537136
8,8.262092016535986
9,0.4296676161046234
10,8.662280814709753
11,7.526752143042282
12,2.3812682923541524
13,19.685413388175093
14,0.31966006644863054
15,1.1441445792362215
16,1.5520639798815938
17,2.230955699816476
18,3.231143663161059
19,2.431795179788736
20,0.4385487577419053
21,2.9096673459898255
22,0.5774544987038548
23,1.5805320044925175
24,1.1607308373068974
25,3.538989932549189
26,2.892573463159313
27,3.534493954454794
28,3.7653100363606233
29,0.8965198488689168
30,9.367961666265549
31,3.959156518248694
32,0.6492573818952968
33,10.790703987022562
34,4.984905842373966
35,0.9040653091037608
36,4.775295826230195
37,2.6312300066101164
38,1.4847048917646832
39,2.7162139844351847
40,3.7045122288935355
41,11.206200573470529
42,1.9374157701548511
43,4.101583278671207
44,0.4845818951141142
45,3.9623277346437957
46,2.7967324890060263
47,1.2233343149182214
48,7.7244872708173205
49,0.6843109532070153
50,1.053248804815949
51,8.441292747042027
52,0.04225604607039682
53,4.511497158551642
54,3.576331793748962
55,0.39258666050152613
56,3.387019528402205
57,1.8439126033147304
58,0.9355551533231979
59,1.9079201923712357
60,6.3003480447456885
61,3.5580598835897312
62,0.793079887912389
63,6.39796795246285
64,3.116031263366411
65,6.749185870786546
66,4.010203680512138
67,0.9015542389784434
68,8.536196049303431
69,2.2936144202833475
70,0.013156334957895316
71,0.6087568640699226
72,13.160589437280649
73,0.37322509578598184
74,5.01341723405409
75,4.595073860663964
76,1.2991495211439024
77,3.483110346866488
78,3.0574592339779234
79,2.303617326901027
80,5.727607611775027
81,4.261062164482905
82,5.315394323763596
83,1.9621447691692204
84,1.9739347885500365
85,3.8210695159545205
86,3.4715607786054834
87,1.211493454224804
88,5.3849725087738225
89,1.729405139500797
90,2.5452038743624628
91,2.213584286062634
92,1.5892743795929543
93,8.617910994032082
94,4.377163203156701
95,6.132326137369163
96,17.045282625846742
97,0.14868370235962497
98,0.36290546789554085
99,-0.6839852230012711
