,time
0,2.153213156163276
1,6.058506793403216
2,0.286667883573008
3,5.628070871863532
4,5.04853086926456
5,4.307530249125119
6,3.0039097931612018
7,0.4611960340937591
8,3.76844585987797
9,4.579998057656311
10,6.19912164036715
11,10.559007065722207
12,4.4694033355669065
13,18.78496702509222
14,0.16664810480511288
15,0.7429164350278687
16,0.8890902184600995
17,3.746689614867532
18,2.5766225732770467
19,6.275605319898502
20,0.3724619507340258
21,4.98138041098711
22,0.9359071397291266
23,1.4952280286427246
24,1.4072285762649943
25,5.328853062665132
26,6.851900194092887
27,3.7331815692316006
28,4.1793819840668345
29,1.9492574551544593
30,6.317120099591525
31,3.301577890095866
32,1.3497140574179478
33,17.583256132711455
34,5.5406421205564635
35,1.1013088818116157
36,5.5861684068144895
37,2.211974093573703
38,4.7879191516727015
39,3.7415031793916294
40,7.419678881541429
41,15.735505615265845
42,2.3084132106741424
43,6.403089104935662
44,1.3593999894648343
45,4.469792726000969
46,4.561419994737202
47,1.4384372822903775
48,4.982497589540907
49,0.8487636961815589
50,4.658247783319968
51,7.4434354036732895
52,0.14695552158977931
53,4.896774985946726
54,6.197054139311603
55,0.4630232213321513
56,5.022172460988735
57,1.4390839319768445
58,1.2562417511472623
59,1.5990951349406044
60,6.16918654057245
61,2.752150204886891
62,5.049358881117875
63,7.002569283364122
64,5.489429642352589
65,9.309619226458498
66,1.6964072056280368
67,0.808696855585309
68,5.581776602807026
69,4.880604802534479
70,0.71970636701797
71,0.9692865103006142
72,9.81340135831737
73,0.2722701281270601
74,6.116340884391846
75,5.3926386802931265
76,2.2465699735754066
77,2.8806055729408166
78,2.5864370045857936
79,4.429653982283706
80,9.361996159086763
81,6.756379640290969
82,6.79067646289176
83,0.4582400049775813
84,0.6396248745612757
85,5.749349408420925
86,2.7994437101984526
87,0.6802157716700864
88,6.864087186750721
89,1.658975274299591
90,2.961560723729483
91,2.2582087911127937
92,2.560355550034389
93,7.909831564066552
94,5.456217888488127
95,5.5865584387436735
96,29.981452698205704
97,0.29784489897842853
98,1.0899353113768473
99,-0.22753384304315077
