,time
0,2.6036568226418293
1,5.478479207212826
2,0.4205373329601797
3,2.55091688109318
4,3.9544343560032758
5,5.390722784914498
6,4.514116810340419
7,0.5334003159920678
8,6.837057731594659
9,2.6322549487215468
10,5.138879013134585
11,14.039535155198573
12,1.4370126885643297
13,13.99811208667209
14,-0.05885297493072485
15,1.1450124607897139
16,0.8515776106786197
17,4.599770964107182
18,3.0662328668069967
19,1.947111068099963
20,0.2554515985938691
21,2.1423776694107306
22,0.9584541824614334
23,1.3197425050848202
24,1.8147706234160281
25,2.869976553600825
26,0.6378301377138964
27,6.499885514455231
28,4.096792739899994
29,2.9342444260480067
30,8.241384087910385
31,3.5045596440693423
32,1.8502369590013419
33,7.914118095488627
34,4.091057620990997
35,1.3400606178504335
36,2.2028857890406957
37,2.227697087010571
38,0.9746760658390798
39,3.0027716051597766
40,2.1992703275610817
41,10.629765832744939
42,1.7091017015719099
43,7.729931081848447
44,1.1264932921740665
45,4.501641549136798
46,2.647567034077152
47,2.554520943848196
48,7.2181760279525395
49,0.8912509059958953
50,-0.2886547563699177
51,18.933070492849208
52,0.1671564394043046
53,5.459751709522017
54,8.694886312779662
55,1.3826686264727357
56,-0.9279046695640414
57,1.3599716790180476
58,0.9093332937354035
59,2.03195466370845
60,3.961268732782712
61,5.379759219157067
62,0.7784962612659101
63,4.729554294650945
64,0.9887832415321014
65,8.26745077822111
66,1.1807803187787826
67,1.4141567575108633
68,14.904491442086837
69,4.865508137369939
70,1.6909668998140792
71,1.0725459715739185
72,13.052181336670651
73,0.14045926582209858
74,4.535380448514722
75,6.038172016313316
76,2.015377438618419
77,4.412585402330495
78,2.996907561882583
79,4.988835544921306
80,4.717548239871745
81,5.965682462059929
82,7.9338758430413705
83,1.4882005813715642
84,1.5951219456753214
85,3.585923649554437
86,5.4381483162831765
87,1.3055315293320549
88,6.805294490887832
89,3.507812946269753
90,2.498389163729204
91,4.103969904382022
92,2.0450744277734003
93,14.000975199199747
94,4.679288351088124
95,4.078391186567929
96,20.545041334337053
97,0.2881260659384769
98,1.359130427737734
99,2.19149281484007
