,time
0,3.495565293136638
1,6.451631633678529
2,0.3391859201954502
3,7.94664365336328
4,8.176199408683503
5,5.182733476230289
6,4.398974874339826
7,0.3873428572541516
8,16.463974446739503
9,5.458596427337911
10,7.738119536013635
11,15.533220503556468
12,5.976126337258845
13,16.60790940402999
14,-0.004212822080540754
15,0.5847674081210081
16,2.5352570259285034
17,3.4351443016616607
18,2.293095049067783
19,7.523219747610883
20,0.3221743769267777
21,5.615395313060516
22,1.1596175548132277
23,0.6204548406356512
24,0.6720891930282827
25,7.095635068216659
26,4.961267351270704
27,3.980599587515136
28,1.9427627580581857
29,1.558190873066622
30,14.5226496529652
31,3.4183697960740034
32,3.285146834889921
33,9.30464277464246
34,5.860584325151671
35,0.4544851999060082
36,2.995806959787071
37,3.0828741971190983
38,5.1089175432900475
39,2.4402851744997625
40,5.881906472299324
41,11.586264853041126
42,1.1741678278338779
43,11.987169323863332
44,3.469545491501956
45,9.108223032282305
46,2.037402031203736
47,5.656101062868908
48,8.444401296098341
49,0.6835455374047009
50,4.243528392505498
51,8.732088235951606
52,-0.03820242482682447
53,5.95288931553109
54,10.273027292130314
55,0.46908396791486584
56,4.66886153033027
57,0.9458306358156834
58,1.106125494845946
59,2.973829411265048
60,8.201919473667692
61,3.8392488838122
62,3.4712414602902664
63,9.13849851132624
64,5.425419201833703
65,12.136241886826921
66,3.1286049051802793
67,0.7402945763478592
68,7.579706397040286
69,4.926212535957332
70,2.3023608021552224
71,1.2256815223911528
72,9.930016183814313
73,0.29149040430442447
74,9.528342200855688
75,4.00430014518109
76,4.497033333436635
77,2.809002610927748
78,5.665225814974466
79,5.950526790880373
80,7.665191454938649
81,8.590031978782344
82,9.534721154913589
83,1.1903207302855758
84,2.633283838777856
85,6.955636383578349
86,5.910557254436585
87,0.5777655870810656
88,6.667689792804386
89,2.3258102982317763
90,5.215762879317255
91,3.5439217296115566
92,2.305005089667958
93,11.713805092626473
94,5.695437913853123
95,6.657286903045531
96,18.877089558025013
97,-0.07103737305726002
98,2.072362222556535
99,1.5958831243954816
