,time
0,2.0210143814146915
1,6.156676343588119
2,0.7934215611267802
3,5.566458300660022
4,10.187202113680595
5,3.083548698131806
6,6.594762280488757
7,0.7806106938404359
8,6.8539383691180245
9,2.8497211747126654
10,5.314696431098328
11,10.43657102196407
12,1.2503897924437366
13,11.805323138095236
14,0.2902487596371509
15,1.0245558422728442
16,1.3583797928662598
17,7.201539778435089
18,2.847897002112051
19,2.453224121048899
20,0.4815143813935355
21,2.74720354864854
22,4.317630731661221
23,1.9246219565298666
24,5.028882480583606
25,10.07508871191369
26,3.216153038786417
27,4.3137695463269
28,3.700188754341672
29,6.155322456469401
30,7.238905534360209
31,4.182580300795704
32,5.874784761844163
33,7.911499200654889
34,7.261868264271446
35,1.006829725527611
36,4.355263699888392
37,2.198535738906556
38,1.457562151737275
39,1.5755155114648014
40,2.4295103762001924
41,8.078978731556658
42,2.8850173244711264
43,12.016874774439357
44,6.425259652370639
45,3.9898022703861633
46,2.89446512385783
47,8.578870451363894
48,6.797271096237402
49,2.1603358394303562
50,0.5477208633747938
51,9.224814764282572
52,0.15430222952373526
53,4.736605698178947
54,13.434749880505631
55,4.940373419274183
56,1.256012915681553
57,0.8259787370513714
58,0.8852264070558453
59,1.9906323883158634
60,12.222929399510265
61,2.8772312082742824
62,0.5558053642508975
63,8.448954177243081
64,2.14334602740449
65,10.975292714218885
66,1.364224673131015
67,1.023339758831949
68,5.411419955587042
69,4.623856618851061
70,5.527955786662926
71,1.9428330076328433
72,11.424426334184025
73,0.3140780241646396
74,9.311609721193232
75,14.035530906614392
76,6.015531021564273
77,7.462444058723572
78,2.835381411772156
79,6.6389423523787645
80,4.9745555463516435
81,9.528711624924112
82,11.335163254029537
83,1.1156918679203365
84,1.7819952613375407
85,10.499582521905518
86,3.8788495575769355
87,1.2435578085704546
88,6.142557783175714
89,2.04440544112356
90,3.0506160357322316
91,3.2156737621708955
92,1.277293623890157
93,8.234954362013202
94,8.959238690944362
95,4.329224911896065
96,24.2332142660581
97,0.45727257750749395
98,2.3380367112417675
99,2.116340392152133
