,time
0,1.6587089821103913
1,4.189944000220513
2,0.40406835244311956
3,1.343459318239765
4,2.5489833692325417
5,2.7753286479447965
6,2.293315392356455
7,0.45480039233846686
8,8.831602443617736
9,3.3366691580454138
10,3.8944910608454784
11,11.37950157693118
12,0.9508524685875186
13,12.046782981349649
14,0.2710133466436756
15,0.8696146078518676
16,0.6667378267258444
17,3.4783905768423056
18,3.0950958097402923
19,3.1771422818951462
20,0.4082983018115612
21,0.25391818374827146
22,-0.19399392500820492
23,0.945044834994834
24,1.4343349111356072
25,1.2982461792222124
26,2.2535154867275917
27,2.389252052311405
28,1.8927753930324926
29,2.5158884142700257
30,9.373557401567393
31,7.114209320481561
32,0.4407454021991245
33,5.987852307120734
34,8.445713060135947
35,0.24676040609825484
36,3.7293946041157158
37,2.322095363434646
38,0.9565373421841155
39,1.991552814715409
40,5.878633836265947
41,9.11333341722895
42,1.8003082234390906
43,3.557879087247007
44,0.8954781105369785
45,3.6117390881137306
46,2.385241226394645
47,1.2285902431231341
48,4.784689821794528
49,1.1033407388294911
50,-0.008496751082301728
51,11.908229865048087
52,0.09608455845502387
53,3.2254859376310536
54,7.971134798771876
55,-0.1856584412029203
56,1.9311329593439766
57,1.758237173209156
58,3.719345464989112
59,1.7107673528933145
60,3.3841550065833013
61,4.429866397248735
62,0.6971015016115277
63,7.177943893179247
64,2.7913844868497324
65,8.644028778403657
66,1.8725330958252837
67,0.6778409234772064
68,6.784137361274043
69,3.153147229652473
70,-0.6062260666012962
71,0.9764599713238276
72,9.736970860774345
73,-0.36887752157222936
74,10.246848149067015
75,8.725702503335585
76,0.7003202375122083
77,5.8642938568533935
78,2.366233931448846
79,4.494665402004165
80,7.595026083319313
81,3.4566412595927467
82,3.5770009335513917
83,1.8684334211781024
84,1.605192359102104
85,2.5015245216819126
86,2.5242315345946187
87,1.2298826049040075
88,6.677772859174594
89,1.010511906168235
90,2.7486133263678583
91,2.911350419942804
92,1.135386688347569
93,13.72054475338112
94,4.869535039006729
95,3.2923843069421572
96,16.819575362969566
97,0.24015103365021423
98,1.3663178376326215
99,-0.1329756480917818
