,time
0,1.5033392306995221
1,4.518582216985467
2,0.25889685452791555
3,1.3762711187414258
4,1.1379105268590577
5,4.632447444227647
6,2.576665787576375
7,0.23151953946409662
8,9.666160757655259
9,1.0185523120183242
10,3.813638821771697
11,11.584434584588745
12,0.6273371303808485
13,10.787873936642752
14,0.08308159085990977
15,0.9496256054426218
16,1.7279761590298666
17,2.4404807794972045
18,2.8449363127135063
19,2.349406510005852
20,0.5616817278236609
21,0.9150851027647416
22,-0.9924342495476015
23,1.747103399313462
24,-0.28456623846349965
25,0.14437704430421316
26,3.716240190609409
27,10.654685775773787
28,4.365079494330148
29,1.1995188994103998
30,7.600252231415442
31,3.1166048766367136
32,-0.7170287856489892
33,12.896915202284882
34,9.192990176432739
35,0.23041883273043678
36,6.4755885813855825
37,2.4030808806969097
38,0.7526150807442827
39,2.3069735075372657
40,4.395879385954579
41,8.479094013279248
42,2.09870175095774
43,1.2253534594230038
44,0.6822950300322131
45,5.872355103504656
46,5.0052674909181345
47,0.8233687148083947
48,6.5568220791475635
49,1.0259532266451499
50,-0.01620900286307859
51,15.385312658863802
52,0.12132065589479739
53,4.1498046495026495
54,5.006544311998593
55,-1.3508678868334543
56,2.5568237461464443
57,0.7509488649300397
58,0.7391163449275876
59,2.1788305069370844
60,2.553713122299267
61,5.358272666131731
62,-0.4376564035090172
63,14.187360011578784
64,2.6448729574438388
65,14.63701404479464
66,1.9296109378835014
67,0.8132759166486482
68,12.208558594984018
69,3.1389691528528383
70,-0.6488816397452493
71,1.207762501978424
72,9.848788712339035
73,0.5588297478957883
74,13.0006968866826
75,5.1393639980498005
76,-0.4007459670403997
77,2.969692988444959
78,3.049032444197015
79,3.002085834369403
80,5.945325843742392
81,1.5349004149561947
82,2.7411979503072903
83,0.7913563076426957
84,2.739959996083459
85,0.9754996375442337
86,10.362717636717155
87,0.45290506809228787
88,8.334531765655367
89,1.622384216068887
90,2.5887931995074864
91,3.1766355617995603
92,1.8592882132957265
93,20.172092345304925
94,4.440169043270768
95,2.8459883171631684
96,16.124778794656574
97,0.4465111912918216
98,1.5931722453106572
99,0.9765759498691887
