,time
0,3.3282593371854503
1,8.012829486497564
2,0.5764814047106972
3,4.309471000117396
4,5.977829202379306
5,3.667090437462369
6,2.6184092150626674
7,1.7987861461703887
8,9.188120239426592
9,-0.14802121794937592
10,5.00815348752105
11,9.546457842171993
12,1.487323349624695
13,12.559685754909506
14,0.192965885083785
15,1.107145973551725
16,0.5960341068205965
17,4.870839801624351
18,3.298114672182821
19,3.3201161183603616
20,0.20589128802768789
21,2.812159947276403
22,2.4848512929061197
23,1.7714552140812465
24,1.746625114081856
25,4.622091785599078
26,1.4565907840492902
27,6.002142791524448
28,1.6524959853491055
29,1.8136841491342035
30,11.705850981695168
31,3.85127155167907
32,2.034041533058472
33,9.29351338813931
34,7.309286256803004
35,1.2276942211448725
36,4.202497571800353
37,2.7222230351474295
38,1.1609545109467034
39,1.8144471095285877
40,5.072631050654623
41,11.043091212709164
42,2.607832156355281
43,6.285280027773538
44,1.4206605037449522
45,9.106993432167357
46,4.286451483836887
47,4.719543346805438
48,7.030466723799196
49,1.1124002248387812
50,1.0112339297714659
51,12.007721266276885
52,0.15698649238211404
53,7.121844672651136
54,6.342860501613913
55,0.6217290870998315
56,3.1474422153796113
57,1.4271028183909769
58,2.3030998922515007
59,4.02587848349714
60,6.755870626081569
61,4.542598667919847
62,1.5044812480750898
63,9.94073857829451
64,3.3688468232283384
65,11.71085390699691
66,4.557522627625589
67,0.853400022311304
68,11.588995990875132
69,1.008642880172316
70,2.5961428324760254
71,1.5135274573575457
72,10.163496937039103
73,0.9196994318683116
74,8.977049726397643
75,7.454984134286185
76,4.2097734955415795
77,2.7303326082422426
78,6.530200878483406
79,1.608567634349373
80,10.782816972548698
81,8.268473540811609
82,7.729005563876757
83,1.0176389473215992
84,4.214563579482753
85,5.649370287050519
86,6.534257121230152
87,1.1287612278001036
88,8.573236408237987
89,1.5707138226818718
90,2.7463865582802525
91,1.9282807500765344
92,2.3602537035568485
93,11.522616338974697
94,5.662707676691568
95,3.624052602932951
96,22.860870749819792
97,0.21833321309156944
98,1.883251795663568
99,1.704257361434766
