,time
0,1.5503813213665663
1,5.256394823686877
2,0.4063910712284057
3,1.0546465331150363
4,3.5734021089817958
5,4.189265022809432
6,6.698415970780337
7,0.423986871502394
8,7.175550319333654
9,0.9302922197977626
10,3.2158642644839497
11,18.249793011094354
12,1.7416061496105804
13,10.946512829467112
14,0.4332180927367609
15,0.9450845308379401
16,1.2392232256360198
17,8.000592299935628
18,3.7175533010449784
19,3.716554820863697
20,0.13869971228124142
21,0.4464948069697544
22,2.1289612891519267
23,1.7752984463538581
24,3.93588842012736
25,3.3251200515032218
26,2.2627032159941347
27,3.3596953931046585
28,4.415034510724269
29,2.7918506266404033
30,9.121261083921391
31,4.728045541884326
32,4.092845586977619
33,13.062004947633593
34,7.3211635405060305
35,1.1606842957653325
36,5.167225529136382
37,2.688718309058898
38,0.7896813243346373
39,1.789725740283556
40,2.4734158542320825
41,9.352489321127814
42,1.8561948863021573
43,7.182431930087195
44,1.933212193369322
45,4.9448398710759625
46,3.5165504650648054
47,4.771040097824946
48,5.469275337131425
49,0.7519881884313477
50,0.168828883173783
51,8.496409640510683
52,0.4517774771841979
53,4.133458620315577
54,4.202982130433303
55,2.1027375878194814
56,0.8348224467212768
57,1.165868561302797
58,2.0192196671352667
59,1.5395095490433652
60,3.5111927429652994
61,3.9241294046789106
62,-0.27829943250743977
63,4.900377181605799
64,2.688042194651632
65,8.949409768119242
66,4.07476962702555
67,1.303275240625497
68,6.526712969305448
69,3.288973002916392
70,2.6172072223760567
71,1.242926714240813
72,9.245314247607565
73,0.10008003433503876
74,5.014140736465006
75,9.494292768982742
76,4.846924053044589
77,5.129036874324745
78,3.3681907287161095
79,1.669841900009941
80,5.28481403463401
81,5.025376320677905
82,7.572918655631672
83,1.1775605424086286
84,2.8782486593127934
85,4.078017079092719
86,5.56387563783101
87,2.429214821937884
88,9.166908650391354
89,1.3967123848559932
90,2.5594535124331266
91,1.8920656294171816
92,2.046997870187291
93,12.48677789389229
94,6.489621973576358
95,2.8928322392387087
96,23.754778749644846
97,0.302270001264494
98,1.5405403058397256
99,1.1038400984849686
