,time
0,4.119337091587118
1,5.883693978938326
2,0.4685168494835117
3,1.7939890052667635
4,4.471612201359305
5,5.0243707881023205
6,6.482485046730064
7,0.5621499934367417
8,6.316330837997984
9,2.6269200370394743
10,4.526939834009797
11,9.655388439753402
12,2.6715136805310666
13,12.853056186635367
14,0.9763074198736105
15,1.0538230783013927
16,2.4612073161909094
17,2.985324815945307
18,3.738278043820194
19,2.714084662100881
20,0.4443546494515493
21,0.7115886538535509
22,0.9616717749516118
23,1.019101945505137
24,0.8956075993611062
25,2.572437646812086
26,2.4401400157195114
27,2.6715574803426625
28,2.751819801442367
29,0.9901142433122633
30,8.815578513188658
31,4.179194340047941
32,1.8185194928383706
33,13.413399994567337
34,10.347768507166528
35,0.9343929933596303
36,4.0921169587245405
37,2.08899361999032
38,3.2695662473366838
39,2.377123619682893
40,2.696091338768878
41,14.74888284495134
42,2.3486761242618868
43,4.685535130670361
44,1.176815039170393
45,5.843707154287787
46,4.066895134043428
47,1.6720486008195379
48,6.689630383136913
49,0.7661349744325106
50,0.9595888751604127
51,11.59143414028538
52,0.2926086239255306
53,3.9334102034464187
54,7.559614930387741
55,0.7010026820305195
56,1.1997760488140679
57,1.3731008613855606
58,1.961079604794173
59,1.7120841759671452
60,4.473292637021123
61,4.387323732766677
62,1.463781994977263
63,6.103734577990379
64,2.7593321906720254
65,7.995470089656747
66,1.6053833025207933
67,0.9930574050217726
68,8.008274846238695
69,3.9860276988563172
70,1.1130912894363183
71,1.5674947050252126
72,9.137788554901547
73,0.15325360971084184
74,4.774009645964087
75,9.947656193551778
76,2.8018646514306553
77,3.254680318082547
78,3.6715937695747876
79,4.461842717276275
80,6.42512597356792
81,5.581801649960409
82,6.443876664232143
83,1.045523028833687
84,1.5500529181486027
85,4.857392342339814
86,4.409915366249422
87,0.9468674363574339
88,8.14553389916669
89,1.8960814604291092
90,3.169143940552894
91,3.2648852750816117
92,2.5529140721500854
93,11.11228742775995
94,9.454794331430062
95,4.534964660381945
96,19.471327767241494
97,0.6756254460682045
98,2.048577477862072
99,0.029279235053806574
