,time
0,7.040695975637538
1,5.2908056702390605
2,0.5203974530357993
3,7.203978800984234
4,7.7107811703414075
5,4.4137178711962175
6,3.141501222425228
7,0.9769564758063514
8,6.2833456810804025
9,7.274524011084127
10,7.740600352691915
11,9.615696782088401
12,6.789881387164091
13,11.908768117356965
14,0.7280192115121721
15,1.1351137622976668
16,0.9225352056734588
17,2.494935380855069
18,3.1854273966678246
19,1.679534965468744
20,0.2374775799702657
21,6.953250553561668
22,1.1216004384787794
23,1.1125832746497024
24,1.4516663505629512
25,7.631624351065334
26,2.212438609512376
27,4.284367445058724
28,5.301176384328163
29,1.3286765596691734
30,6.728072541164328
31,5.03945573778004
32,2.207627288552994
33,12.809692139232382
34,5.556202684914917
35,1.1185631416506703
36,3.8308293829780298
37,2.4784228975319067
38,7.136269504767725
39,1.8938596164358636
40,4.286264948200553
41,9.428369980336836
42,1.339043660459684
43,8.635411311413788
44,1.1316163809721436
45,3.655041412398345
46,3.565440526627087
47,3.502936104769386
48,4.152411693031384
49,1.1448262542161183
50,6.640407208689505
51,9.282631338199643
52,0.2113913182025451
53,4.5749054342282065
54,9.483622094725
55,0.5883260672980675
56,1.2313468268141716
57,1.1198228510403276
58,1.385696469006933
59,1.7029671956417076
60,7.903626125294406
61,3.698290971036255
62,6.2806584158583565
63,4.435236286428302
64,2.7723619851424752
65,5.83881850823693
66,2.0456728522347967
67,1.107860870791518
68,6.947347853337949
69,7.431230006983851
70,0.9951321239024497
71,1.883998657921045
72,10.1460559910753
73,-0.05580527250283631
74,4.595389914325926
75,4.394123445799559
76,2.325969857895562
77,3.1762964871136967
78,3.1680925069770494
79,8.034328950751608
80,4.466071388125947
81,7.500849422698228
82,8.970668624299371
83,1.2184100264157014
84,1.3794270039016543
85,7.61683637340294
86,3.930591075072518
87,1.3496912934557481
88,7.960385006755831
89,1.5113234463357732
90,2.829037547520106
91,2.1658610138853778
92,2.8818686183551163
93,9.966191065038469
94,4.230863396636152
95,7.416876245714569
96,13.633475558897866
97,0.3462843082889039
98,0.66024591366364
99,0.08087561909572295
