,time
0,2.8279172919787934
1,6.440002743872318
2,0.5199419331020194
3,5.661427211274512
4,5.26731185123198
5,4.055885958290739
6,1.7687774139028836
7,0.7414506842607793
8,9.361662094999016
9,6.536113096886169
10,9.49985698892385
11,12.089860126697108
12,4.60671940860705
13,24.474241691206934
14,0.4284003180568711
15,1.0287586216621962
16,0.23570515198360248
17,4.368641891259083
18,3.6645789803984257
19,5.170714444395741
20,0.12038663430482573
21,4.729170318986159
22,0.7039314615234098
23,0.8119101256243434
24,2.3979597600657216
25,6.321178527176121
26,5.254434452050886
27,4.24610108181556
28,2.385198619825153
29,3.6980649579033296
30,11.843677634951993
31,3.478502709096137
32,1.8558933536809108
33,10.519675598361422
34,5.067886697866728
35,1.8343006994337216
36,2.8640676713371604
37,3.6719445408080196
38,5.290764806280467
39,2.158139239579794
40,5.308597153590773
41,11.396321716048979
42,2.1458800413321866
43,9.348308035470835
44,1.7541142948591137
45,8.568478116666364
46,2.623210130667139
47,2.9352318871344676
48,11.617006582473755
49,1.0446061379824276
50,5.012421160466479
51,10.111073398629827
52,0.056185202047682625
53,5.868630163772063
54,8.75981627771679
55,0.9607643718690019
56,4.4288527296735944
57,2.0105937032520167
58,1.4720706046266772
59,1.9387063007961334
60,7.695087158537824
61,2.6146371846384104
62,4.664994960269181
63,6.912994773172414
64,5.073757239712341
65,7.991020631554437
66,2.752979658118746
67,0.6700622481129936
68,6.402838537638878
69,7.176809223971882
70,1.2679312434810202
71,1.5921280695586795
72,8.819664744306156
73,0.4063504494508954
74,5.577709012205905
75,5.16888094920691
76,3.1358612061714584
77,4.241339827893925
78,3.7317951517289933
79,8.848440299411802
80,6.625243825734801
81,9.038870728776532
82,10.673508458642939
83,1.1902595857024947
84,3.0602162002751334
85,5.648903178703462
86,5.115108341252083
87,0.8919103824970017
88,6.813161284934587
89,2.0018500556044088
90,3.0682739426273806
91,3.030736212718945
92,3.775048590631875
93,10.087075712769419
94,5.956114650940482
95,6.3291504913779715
96,16.557919997094803
97,0.09214040158184739
98,2.593019221877017
99,1.1911107372437635
