,time
0,2.6891523160116417
1,6.359360130821323
2,0.40648248392228786
3,1.869785046288839
4,2.8591794305031
5,3.7891668029490533
6,1.3820840395870444
7,0.46811246339974844
8,3.7984433480603372
9,1.3970150030853568
10,2.8753503376313603
11,7.1809915578866095
12,1.1481244472596646
13,15.236788124095389
14,0.24138555873980647
15,0.5704328243209672
16,0.6168647806604568
17,3.766729680394387
18,3.9364861611675734
19,0.6703779620415303
20,0.2704090490404373
21,0.9198159305680257
22,0.4458198865189815
23,0.9999731143567775
24,1.6189186808370355
25,1.8272723918540001
26,1.4956016286996834
27,6.108784875900438
28,7.597976996006376
29,3.297034528559761
30,13.962073580400883
31,3.274962075910105
32,0.9347939965896023
33,11.969354597590335
34,7.569286074663276
35,1.2329693522477814
36,2.851871517712965
37,2.4369692847418327
38,1.753916622761155
39,1.522013740463704
40,3.110785412896084
41,12.682175439163268
42,1.7557343118401285
43,4.078342939643518
44,1.354301766941874
45,4.123539008447497
46,2.1816530747887812
47,2.9380348672136387
48,5.511779303302818
49,1.3510034815160548
50,0.20944069317958186
51,13.16368971713033
52,0.17939233101554322
53,5.512546152206076
54,5.356442770647877
55,0.38660664247913834
56,1.1050095949783596
57,0.6460559126122166
58,1.2136048138159619
59,1.412044528665883
60,2.8706153970854444
61,4.547249934101425
62,-0.8482136812223742
63,7.001370668754807
64,3.1198951049003605
65,7.441973292313223
66,3.3664880902821173
67,0.6001748387055849
68,7.700014370878212
69,1.7129488487032916
70,0.9457373580472405
71,1.5528486531527599
72,5.969111089015622
73,0.6769346951635764
74,8.062523983781134
75,2.146091560932581
76,1.614732323140764
77,5.156664170366051
78,4.679203188696433
79,2.3814327293998985
80,4.737332250836159
81,3.2857693132321293
82,4.83028917293665
83,0.6657382627813722
84,1.5234956594531452
85,3.540270320438611
86,6.732987444585113
87,0.37189868710864793
88,9.996621407516141
89,0.37045849343333404
90,3.4989640359314245
91,1.23138318222366
92,2.467950985230713
93,12.222293091156052
94,4.410102088379591
95,2.543349582726031
96,14.707513638308939
97,0.2939321125693098
98,1.771333722183717
99,0.2569434055261831
