,time
0,1.708022707985905
1,6.432671847369468
2,0.3461992846736853
3,3.6622686863888205
4,4.257079264413528
5,4.8438605862261
6,3.389011054214771
7,0.4982252253134106
8,7.060297373006837
9,1.0205625945433678
10,3.135488148255086
11,12.58031513759254
12,1.6270710984842225
13,19.49398900395304
14,0.487251361672077
15,0.9458020859473395
16,0.9457798202572955
17,4.2474021397432455
18,2.3123869965155928
19,5.920982296050704
20,0.40532060487198035
21,1.539590110481839
22,1.5621686273713282
23,1.4850329730760836
24,2.2677255183071523
25,4.6460043000541615
26,6.071524210752272
27,6.786327226585828
28,3.9309125983912514
29,3.6640292643595145
30,17.32273083907547
31,3.7109520655075032
32,1.887701769033616
33,10.548594950893158
34,6.972763257114224
35,0.5466955735807819
36,2.55102278618643
37,2.460636294974399
38,2.1742380015268883
39,2.007530769453943
40,6.939229890303624
41,8.653192099841567
42,2.052092135127924
43,5.336938251180134
44,0.7708294461897702
45,14.827304295303701
46,3.1614208234827137
47,3.2600942454676187
48,4.943243535619022
49,0.8300344959105708
50,1.5100915290709804
51,10.211066039868978
52,0.024370918586318083
53,4.403843106554761
54,5.214947177836802
55,1.9822751737869602
56,5.801667921954975
57,1.3355105416144046
58,0.7920834856887549
59,2.4279852271542812
60,4.232919497445281
61,2.9596915967388426
62,2.285493938500306
63,10.031636968313048
64,5.790488998738334
65,11.878673316639555
66,4.056023485671792
67,0.8739321100017168
68,6.683434583972058
69,2.179017758607878
70,3.258059552267054
71,1.0106645549027924
72,9.691033042502042
73,0.0933539717866412
74,9.015102616291207
75,5.041415445677275
76,2.788895433173911
77,3.9641327878466632
78,5.00775163744885
79,2.2034839446391272
80,8.132281778475333
81,4.467209135429956
82,4.652574935795002
83,1.3918687777874146
84,3.2917048950184955
85,4.1446059205358186
86,6.641330046675504
87,1.1823868264776296
88,6.301022081864426
89,1.3092801878211116
90,2.80121687146488
91,2.867148610184251
92,1.855211083368348
93,8.906442002935295
94,5.824469007083389
95,2.4460095482254784
96,13.58723286771754
97,0.6454659312595339
98,-0.03924617503950121
99,0.39472019879359066
