,time
0,1.3199455408156289
1,5.712035485046756
2,0.6583774781852412
3,3.573560130042035
4,3.5061998556231773
5,5.129375221887238
6,3.697951869825271
7,0.6646061687056092
8,10.68114822687745
9,4.194587056166971
10,4.056245081595212
11,13.15801648955331
12,3.0473147299850942
13,18.39010433428012
14,0.3558543591568416
15,0.9391780340195008
16,1.6211332503617375
17,5.374624882394927
18,2.7839285708300303
19,9.20231233768835
20,-0.08957206107882057
21,1.7431138016465717
22,1.336869883454596
23,1.3596628560354076
24,1.56194121503484
25,3.3340671343261796
26,5.0393211090307695
27,2.1195976052028556
28,4.454164156091343
29,1.8806833824252227
30,17.71452296689694
31,4.9737612172024575
32,1.42709145061662
33,12.769815393073468
34,11.344598411797886
35,1.6072039741719752
36,3.3554962689616197
37,2.695686676031361
38,1.8230784607471047
39,2.2003577669981493
40,7.138581494258155
41,16.18558089311215
42,1.565694675277918
43,5.107585894104113
44,2.2657576034223172
45,7.696233750577076
46,3.1068519684326783
47,2.0128140923513698
48,6.11629645481251
49,1.0126623298810082
50,1.4068642074838802
51,11.257930327571353
52,0.0892389080341106
53,4.387266024998467
54,6.4602220318730845
55,0.656784972325935
56,4.76268919418006
57,1.6832601346530773
58,1.473108779996088
59,2.587288563791168
60,3.3288642428268878
61,6.642439886549132
62,1.682697223549302
63,8.898042502998038
64,5.260568514633306
65,11.913077526015556
66,2.59405842407132
67,0.5710069085442944
68,7.720928373166302
69,5.214970292669917
70,0.7242138310673358
71,1.7573556274064344
72,10.803499931863302
73,0.4315431636250244
74,10.332032145059289
75,7.61043747041772
76,2.1208755132929573
77,3.1125037192164777
78,2.937842817561989
79,4.93325768784054
80,10.032199048178324
81,3.9951658246513597
82,7.487471195598266
83,0.9367196259827161
84,2.4590249950465295
85,3.9911314718133064
86,5.241855828050483
87,1.63366190684197
88,6.555321201536453
89,1.0321502288939746
90,2.836728548800937
91,3.01921321580893
92,3.4183655183684083
93,11.130730519471996
94,4.832380051261638
95,3.5997294452339945
96,18.995043442625644
97,0.4700519955077825
98,1.5691037440395128
99,-0.18228920948373756
