,time
0,1.5769927124758492
1,5.888463953089682
2,0.7040691184857428
3,6.69024253176755
4,7.206900876193262
5,4.024488880506281
6,2.585763252863415
7,0.613954570141196
8,9.174147028364954
9,1.6490931808068823
10,2.498027151564094
11,14.176528942302312
12,0.7996295437747091
13,12.631498770555995
14,0.49126791389195307
15,0.4858249839924017
16,1.6053385192805028
17,3.3492572169510644
18,2.3677510286240038
19,5.174947583707798
20,0.3707761340092609
21,5.5251875656126295
22,1.1109039630948079
23,0.9760587967527978
24,1.7893991821933046
25,6.091139512578885
26,2.50407397975858
27,4.84862434782343
28,4.586455173947389
29,2.1697199151286872
30,11.042844856676057
31,6.851521716703236
32,2.1434586411182854
33,8.223404699726718
34,9.360761121159276
35,1.2908996439063187
36,3.9420657617259662
37,2.6493183338949367
38,0.8778221043205485
39,2.2473175190386927
40,4.339543780639345
41,7.240640849466739
42,2.073473287197612
43,9.069199629123437
44,1.1313252148164346
45,4.139356163953176
46,3.407690663727051
47,1.6258145718511101
48,10.236093147190658
49,0.7724042184372613
50,0.8847224730939995
51,11.461894606856731
52,-0.15386022026042676
53,5.5240233327276735
54,5.742469559105536
55,1.2983897703169884
56,3.0478686337230303
57,1.1746646412221589
58,4.762930781859515
59,1.2756792390839153
60,7.339868910409973
61,5.10480619801377
62,0.4509431953859823
63,10.597932180908911
64,3.4386147308114277
65,13.996040046744138
66,0.6737094764707857
67,0.7201648470627193
68,7.526981044000688
69,2.8912042409553593
70,0.7690375168032235
71,1.2424970669824542
72,5.850866118379069
73,1.5670294780482434
74,9.35965640506662
75,6.530707975860426
76,1.8080238808771072
77,4.534661870020144
78,4.822115117953794
79,2.437763881674102
80,10.026634226580803
81,7.69611754731945
82,10.083872419117892
83,1.3168517158319304
84,1.8687242903851875
85,8.0601780273407
86,5.654933580945256
87,0.9454465350573715
88,6.272013214081349
89,1.9215758848005027
90,2.794970462131311
91,2.5500762948455504
92,1.6066426495175203
93,12.022467943058501
94,5.191701205913074
95,2.5014969203309763
96,11.110136836320262
97,0.3036158576609054
98,1.4524532280757207
99,-0.39681514499767845
