,time
0,1.3585992668853835
1,6.24414264884104
2,0.7339255435803351
3,2.5717794953930895
4,4.490747674132877
5,3.5078148420429764
6,2.001765862082466
7,1.253290219645287
8,4.542677007392166
9,-1.7970871192370694
10,4.564270505508393
11,14.745750278124609
12,2.2184746301757774
13,20.56380009209183
14,0.43103892386369924
15,1.149700722397934
16,1.4026645314161832
17,4.83879973182299
18,3.5229443018386646
19,6.478039657779159
20,0.23138865398402791
21,1.5744741073759263
22,1.1333549765530557
23,0.8970425231981298
24,2.9037129049484687
25,3.677912831947109
26,7.444689875879119
27,3.709374907683519
28,5.0698317887301405
29,2.691225725937022
30,10.021773310219684
31,5.258747113890442
32,2.235108490413738
33,12.643745547070615
34,6.6054725891023285
35,1.4423857175022357
36,2.0323964301946003
37,2.3306840513011298
38,3.1060277910120777
39,3.100221634365002
40,8.854654626180674
41,7.196720520119944
42,1.7018277584205026
43,8.336673777308755
44,2.481707728802335
45,5.711539075051026
46,2.0936083032690305
47,3.475809328258909
48,9.163074350353968
49,0.8804479202861785
50,0.7087691506015952
51,10.274321078199996
52,0.22411648222081765
53,5.153162432796017
54,3.3934311872855916
55,2.0026616795178116
56,9.789677730198312
57,0.9333146369461354
58,1.02116177546068
59,3.371388943462526
60,4.653044022595468
61,5.376986800144383
62,2.8828878921169214
63,11.788966620605349
64,8.869200361600155
65,10.491516637221869
66,1.7256951710590058
67,1.3140103612181977
68,8.284698592161032
69,0.2527148159038032
70,2.119751373216628
71,0.9456981007866572
72,12.753443649928231
73,0.3239984433753055
74,8.943029362157128
75,5.320329759570693
76,2.488236254048409
77,3.1467097192821765
78,4.092533999138331
79,-0.632914381148131
80,12.355155709369354
81,9.011292738236122
82,8.622182289226291
83,1.8515586351841455
84,1.5351541685023995
85,4.465102642162137
86,4.3821999722341385
87,1.0490154899992663
88,7.05069372126255
89,2.177415558018466
90,2.3141345876521235
91,2.1857487550237407
92,1.5754258711506195
93,8.486878510980256
94,5.27036194794116
95,4.299042977690661
96,14.2026595848043
97,0.48695800035119685
98,2.5452965164204726
99,2.6242537516250533
